date,value,@OBS_STATUS,freq,ref_area,indicator,unit_mult,time_format
2001,732.397693260228,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2002,693.713226496374,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2003,579.897426172466,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2004,527.338032291576,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2005,527.258362649626,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2006,522.425624895176,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2007,478.633718476363,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2008,446.000041432788,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2009,470.293423341398,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2010,494.794262222947,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2011,471.248625718937,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2012,510.556338454251,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2013,493.899623852237,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2014,493.757329875312,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2015,591.21169798261,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2016,592.605615063022,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2017,580.656749587858,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2018,555.446458398226,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2019,585.911013180369,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2020,575.586004510945,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2021,554.530675033104,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2022,623.759700911182,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
2023,606.569750165917,,A,CG,ENDA_XDC_USD_RATE,0,P1Y
