id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
153400,1128475,2017,"",financial,2017-01-28T02:25:26.754Z,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,MFA 2017 South Sudan,"",7.103,2017-01-28T00:00:00Z,Standard,Food,TRUE,8015560,DKK,Traditional aid,,commitment,2017-01-30T15:10:23.087Z,1,incoming,single,2016-42679,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",211,South Sudan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Denmark, Government of",From EDRIS,2017-01-28T00:00:00.000Z,1232805.34629843,1.23280534629843,0.915371598110203,South Sudan,SSD,Governments,FALSE,Denmark,DNK,2017
160217,534,,"",financial,2017-12-21T10:04:34.984Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Protection support for internally displaced persons in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-12-21T10:04:34.984Z,4,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,10,Protection,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3518,Protection,single,"","","",,,,,584,Sudan 2017,single,,,,,51524,Protection support for internally displaced persons in Sudan,single,,,,SUD-17/P-HR-RL/110646/120,,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-12-13T00:00:00.000Z,585.03297186398,0.00058503297186398,0.912769067183713,Sudan,SDN,Private Organizations,FALSE,,,2017
160218,1293797,,"",financial,2017-06-15T12:34:25.626Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Ensure international protection and assistance for refugees in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-06-15T12:34:25.626Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3519,Refugee Multi-Sector,single,"","","",,,,,584,Sudan 2017,single,,,,,51523,Ensure international protection and assistance for refugees in Sudan,single,,,,SUD-17/MS/110645/120,,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-06-14T00:00:00.000Z,1417441.76760056,1.41744176760056,0.912769067183713,Sudan,SDN,Private Organizations,FALSE,,,2017
160219,1153057,,"",financial,2017-06-15T12:35:49.803Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Ensure international protection and assistance for refugees in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-06-15T12:35:49.803Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3519,Refugee Multi-Sector,single,"","","",,,,,584,Sudan 2017,single,,,,,51523,Ensure international protection and assistance for refugees in Sudan,single,,,,SUD-17/MS/110645/120,,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-06-14T00:00:00.000Z,1263251.61692615,1.26325161692615,0.912769067183713,Sudan,SDN,Private Organizations,FALSE,,,2017
160220,2479,,"",financial,2017-06-15T12:36:09.112Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Ensure international protection and assistance for refugees in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-09-05T15:47:59.219Z,1,incoming,single,"","","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","","","","","","","","","","","",584,Sudan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-06-14T00:00:00.000Z,2715.91149297904,0.00271591149297904,0.912769067183713,Sudan,SDN,Private Organizations,FALSE,,,2017
160221,321285,,"",financial,2017-10-19T10:34:03.615Z,2017-05-31T00:00:00Z,,This Special Operation is established to provide air transport assistance to the humanitarian community in the Central African Republic (C.A.R.). (7F-09312.02  ),"",0.996,2017-06-02T00:00:00Z,Standard,"",TRUE,320000,CHF,Traditional aid,,paid,2017-10-19T10:34:03.615Z,2,incoming,single,10030305/SWI-C-00588-01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",43,Central African Republic,single,"","","",242,Logistique,single,"","","",,,,,549,Central African Republic 2017,single,,,,,52090,Humanitarian Air Service / UNHAS,single,,,,CAR-17/CSS/109472/561,,"","","","","","","",Primary,World Food Programme,Email,2017-10-19T00:00:00.000Z,345751.670430675,0.345751670430675,0.929236291468385,Central African Republic,CAF,Governments,FALSE,Switzerland,CHE,2017
160222,410678,,"",financial,2017-06-15T12:41:23.098Z,2017-05-31T00:00:00Z,,"Réponse MAS Bangui,Multiyear, 2017-2018, 2017 portion (part of 7F-09552.02  )","",0.974,2017-06-02T00:00:00Z,Standard,Multiyear,TRUE,4e+05,CHF,Traditional aid,,commitment,2017-06-15T12:41:23.098Z,1,incoming,single,part of 7F-09552.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,9,Nutrition,single,"","","",4536,Action Contre la Faim - Action Against Hunger International,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",43,Central African Republic,single,"","","","","","","","","","","","","",549,Central African Republic 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"Switzerland, Government of",Email,2017-06-02T00:00:00.000Z,441952.17488874,0.44195217488874,0.929236291468385,Central African Republic,CAF,Governments,FALSE,Switzerland,CHE,2017
160223,495726,,"",financial,2017-06-15T12:42:03.547Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Emergency Shelter and Non-Food Items,softly earmarked,,2017-06-14T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2017-08-11T12:10:37.112Z,1,internal,single,SUD-17/HSD20/S1/ESNFIs/UN/4796,212,Sudan,single,"","","",7771,Sudan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",584,Sudan 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3513,Emergency Shelter and Non-Food Items,single,"","","",,,,,584,Sudan 2017,single,,,,,51525,Support for NFIs and emergency shelter for internally displaced persons in Sudan,single,,,,SUD-17/S-NF/110648/120,,"","","","","","","",Primary; Primary,Sudan Humanitarian Fund; United Nations High Commissioner for Refugees,GMS; Email,2017-06-15T00:00:00.000Z; 2017-06-14T00:00:00.000Z,377682.966453907,0.377682966453907,1.31254529335651,Sudan,SDN,Pooled Funds,FALSE,Sudan,SDN,2017
167024,323764,,"",financial,2017-12-01T08:45:39.724Z,2017-10-02T00:00:00Z,2017-10-02T00:00:00Z,"Provision of Rapid Rehabilitation of Existing Strategic Water Boreholes to Increase and Sustain Access to life-saving water, sanitation facilities and hygiene promotion for IDPs and drought vulnerable communities in Acute Watery Diarrhoea outbreak areas in Mudug and Galgaduud Regions.",softly earmarked,,2017-11-30T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2017-12-01T08:45:39.724Z,1,internal,single,SOM-17/3485/R/WASH/NGO/6747,206,Somalia,single,"","","",7655,Somalia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",528,Somalia 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",4997,General Service Agency,single,Other,"","",38,2017,single,"","","",206,Somalia,single,"","","",3311,"Water, Sanitation and Hygiene",single,"","","",,,,,528,Somalia 2017,single,,,,,48675,"Urgent life-saving WASH interventions for drought affected and pre-famine stricken communities including internally displaced persons (IDPs), returnees and host communities in South Central Somalia. ",single,,,,SOM-17/WS/100042/R/12903,,"","","","","","","",Primary,Iraq Humanitarian Fund,GMS,2017-12-01T00:00:00.000Z,371479.979143724,0.371479979143724,0.871551680244757,Somalia,SOM,Pooled Funds,FALSE,Somalia,SOM,2017
160225,62359,,"",financial,2017-06-15T12:43:08.328Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Emergency Shelter and Non-Food Items,softly earmarked,,2017-06-14T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2017-08-11T12:09:38.326Z,1,internal,single,SUD-17/HSD20/R/CCS/UN/4746,212,Sudan,single,"","","",7771,Sudan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",584,Sudan 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3513,Emergency Shelter and Non-Food Items,single,"","","",,,,,584,Sudan 2017,single,,,,,51525,Support for NFIs and emergency shelter for internally displaced persons in Sudan,single,,,,SUD-17/S-NF/110648/120,,"","","","","","","",Primary; Primary,Sudan Humanitarian Fund; United Nations High Commissioner for Refugees,GMS; Email,2017-06-15T00:00:00.000Z; 2017-06-14T00:00:00.000Z,47509.9795150934,0.0475099795150934,1.31254529335651,Sudan,SDN,Pooled Funds,FALSE,Sudan,SDN,2017
160226,278818,,162866|162865,financial,2017-06-15T12:44:46.454Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,"Protection and life saving assistance for newly arrived South Sudanese refugees in West Kordofan, South Kordofan and South Darfur States.",softly earmarked,,2017-06-14T00:00:00Z,Standard,RRP South Sudan 2017,FALSE,,"",Traditional aid,,paid,2017-10-12T13:06:52.670Z,1,internal,single,SUD-17/HSD20/S1/RCF/UN/4801,212,Sudan,single,"","","",7771,Sudan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",584,Sudan 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3519,Refugee Multi-Sector,single,"","","",,,,,584,Sudan 2017,single,,,,,51523,Ensure international protection and assistance for refugees in Sudan,single,,,,SUD-17/MS/110645/120,,"","","","","","","",Primary; Primary,Sudan Humanitarian Fund; United Nations High Commissioner for Refugees,GMS; Other,2017-06-15T00:00:00.000Z; 2017-06-29T00:00:00.000Z,212425.431267969,0.212425431267969,1.31254529335651,Sudan,SDN,Pooled Funds,FALSE,Sudan,SDN,2017
160228,14600000,,"",financial,2017-06-29T13:09:11.941Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Ensure international protection and assistance for refugees in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-03-08T11:28:03.302Z,2,incoming,single,"",237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","","","","","","","","","","","",584,Sudan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Other,2017-06-29T00:00:00.000Z,17231801.1146046,17.2318011146046,0.847270688821144,Sudan,SDN,Governments,FALSE,United States,USA,2017
153401,634767,2017,"",financial,2017-01-28T02:25:28.738Z,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,MFA 2017 Mali,"",7.103,2017-01-28T00:00:00Z,Standard,"",TRUE,4508752,DKK,Traditional aid,,commitment,2017-01-30T15:06:35.431Z,1,incoming,single,2016-42679,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",137,Mali,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Denmark, Government of",From EDRIS,2017-01-28T00:00:00.000Z,693452.802458024,0.693452802458024,0.915371598110203,Mali,MLI,Governments,FALSE,Denmark,DNK,2017
160229,605054,,"",financial,2017-12-21T10:10:16.178Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Support for NFIs and shelter for internally displaced persons in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-12-21T10:10:16.178Z,2,incoming,single,"",112,Japan,single,"","","",4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3513,Emergency Shelter and Non-Food Items,single,"","","",,,,,584,Sudan 2017,single,,,,,51525,Support for NFIs and emergency shelter for internally displaced persons in Sudan,single,,,,SUD-17/S-NF/110648/120,,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-12-13T00:00:00.000Z,525234.084369689,0.525234084369689,1.15197017483376,Sudan,SDN,Governments,FALSE,Japan,JPN,2017
160230,106970,,"",financial,2017-12-21T10:09:35.540Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,2017 Humanitarian Response Plan for Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-12-21T10:09:35.540Z,2,incoming,single,"",112,Japan,single,"","","",4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","","","","","","","","","","","",584,Sudan 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-12-13T00:00:00.000Z,92858.3068701729,0.0928583068701729,1.15197017483376,Sudan,SDN,Governments,FALSE,Japan,JPN,2017
160232,43121,,"",financial,2017-06-15T12:59:14.242Z,2017-05-31T00:00:00Z,,"Secondment: Hydrogeologist Expert UNRWA Beirut ,Multiyear, 2017-2018, 2017 portion (part of Z7H414400032  )","",0.974,2017-06-02T00:00:00Z,Standard,Multiyear,TRUE,42000,CHF,Traditional aid,,commitment,2017-06-15T12:59:14.242Z,1,incoming,single,part of Z7H414400032,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Switzerland, Government of",Email,2017-06-02T00:00:00.000Z,46404.7738943342,0.0464047738943342,0.929236291468385,Lebanon,LBN,Governments,FALSE,Switzerland,CHE,2017
160233,492813,,"",financial,2017-06-15T13:06:55.705Z,2017-05-31T00:00:00Z,,"Emergency Food Assistance Doolo Zonet ,Multiyear, 2017-2018, 2017 portion (part of 7F-09827.01  )","",0.974,2017-06-02T00:00:00Z,Standard,Food|Multiyear,TRUE,480000,CHF,Traditional aid,,commitment,2017-06-15T13:06:55.705Z,1,incoming,single,part of 7F-09827.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",8581,Vétérinaires Sans Frontières - Suisse,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",71,Ethiopia,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Switzerland, Government of",Email,2017-06-02T00:00:00.000Z,530341.964174961,0.530341964174961,0.929236291468385,Ethiopia,ETH,Governments,FALSE,Switzerland,CHE,2017
160235,1972387,,"",financial,2017-06-15T13:08:31.897Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,Ensure international protection and assistance for refugees in Sudan,"",,2017-06-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-06-15T13:08:31.897Z,1,incoming,single,"",217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",212,Sudan,single,"","","",3519,Refugee Multi-Sector,single,"","","",,,,,584,Sudan 2017,single,,,,,51523,Ensure international protection and assistance for refugees in Sudan,single,,,,SUD-17/MS/110645/120,,"","","","","","","",Primary,United Nations High Commissioner for Refugees,Email,2017-06-14T00:00:00.000Z,2122589.28983846,2.12258928983846,0.929236291468385,Sudan,SDN,Governments,FALSE,Switzerland,CHE,2017
165859,3926000,,"",financial,2017-11-09T13:10:29.133Z,2017-11-23T00:00:00Z,2017-11-06T00:00:00Z,Humanitarian assistance,"",,2017-11-07T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2017-12-01T14:52:10.458Z,2,incoming,single,M 518/2017,120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",218,Syrian Arab Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","",Primary; Primary,"Kuwait, Government of; World Food Programme",Email; Email,2017-11-30T00:00:00.000Z; 2017-12-08T00:00:00.000Z,5528120.58714472,5.52812058714472,0.71018711298188,Syrian Arab Republic,SYR,Governments,FALSE,Kuwait,KWT,2017
