id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,fullParkedAmountUSD,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
138319,48544,2018,"",financial,2016-02-24T17:21:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,(Tunisia) Formation professionnelle en Tunisie (7F-08328.02),"",1.03,2016-02-24T17:21:00Z,Standard,"",TRUE,50000,CHF,Traditional aid,,commitment,2016-02-24T17:21:00Z,1,incoming,single,7F-08328.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","","","","","","","",39,2018,single,"","","",228,Tunisia,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-02-24T17:21:00.000Z,,51487.8939679283,0.0514878939679283,0.942823569949043,Tunisia,TUN,Governments,FALSE,Switzerland,CHE,2018
138352,291262,2018,"",financial,2016-02-25T14:47:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,(Egypt) HAYAT: Human security through inclusive socio-economic development in Upper Egypt (7F-08457.01.02),"",1.03,2016-02-25T14:47:00Z,Standard,"",TRUE,3e+05,CHF,Traditional aid,,commitment,2016-02-25T14:47:00Z,1,incoming,single,7F-08457.01.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10,Protection,single,"","","",5305,United Nations Industrial Development Organization,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",66,Egypt,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-02-25T14:47:00.000Z,,308925.242519915,0.308925242519915,0.942823569949043,Egypt,EGY,Governments,FALSE,Switzerland,CHE,2018
139196,3146373,2018,"",financial,2018-10-23T13:26:50.077Z,2018-12-31T00:00:00Z,2018-12-31T00:00:00Z,"Lebanon : Supporting Learning and Skills Building for Adolescents & Youth
(BMZ-2015-40-855) (SM150605)","",0.9535,2016-03-15T00:00:00Z,Standard,"",TRUE,3e+06,EUR,Traditional aid,,paid,2018-10-23T13:26:50.077Z,2,incoming,single,BMZ-2015-40-855; SM150605,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26479,Multi-sector,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","",4243,Multi-sector,single,"","","",,,,,658,Syrian Arab Republic regional refugee and resilience plan (3RP) 2018,single,,,,,56083,Lebanon,single,,,,SRRP-18/MS/125942/124,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,United Nations Children's Fund,Email,2018-10-17T00:00:00.000Z,,3177558.44712215,3.17755844712215,0.990185720375847,Lebanon,LBN,Governments,FALSE,Germany,DEU,2018
140128,56625,2018,"",financial,2016-04-07T11:35:00Z,2016-04-06T00:00:00Z,2016-04-06T00:00:00Z,UNDAC - Netherlands  [OCT 5192],"",0.883002,2016-04-07T06:00:16Z,Standard,"",TRUE,50000,EUR,Traditional aid,,pledge,2016-04-18T10:07:00Z,1,incoming,single,[OCT 5192],157,Netherlands,single,"","","",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",635,Specially Designated Contributions (OCHA),single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,Specially Designated Contributions (OCHA),From OCT,2016-04-07T06:00:16.000Z,,58101.3144679409,0.0581013144679409,0.97459068729408,"",,Governments,FALSE,Netherlands,NLD,2018
140729,1653454,2018,"",financial,2018-11-02T04:25:36.401Z,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z,"Improve WASH conditions for health care with a special focus on the preparation and control ofepidemics; Top up financial year 2018: 130.000,00 € Top up financial year 2018: 165.000,00 €","",0.883,2016-04-19T00:00:00Z,Standard,"",TRUE,1460000,EUR,Traditional aid,,commitment,2018-11-19T15:56:27.647Z,6,incoming,single,AA-S05 321.50 COD 05/16,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480; 7; 11,Coordination and support services; Health; Water Sanitation Hygiene,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,173,Malteser International Order of Malta World Relief,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",52,Democratic Republic of the Congo,single,"","","",4195; 4187; 4186,Coordination; Health; WASH,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,"","","","",652,République Démocratique du Congo Plan de Réponse Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-01T00:00:00.000Z,,1669842.29925311,1.66984229925311,0.990185720375847,Democratic Republic of the Congo,,Governments,FALSE,Germany,DEU,2018
140750,5464481,2018,"",financial,2017-02-03T09:39:41.427Z,2015-08-20T00:00:00Z,2015-08-20T00:00:00Z,Regional - Syria 3RP (part of AA-S05 321.50 SYR 35/15 - multi year - 2015-2018),"",0.915,2016-04-19T14:37:00Z,Standard,"",TRUE,5e+06,EUR,Traditional aid,153003,commitment,2017-03-29T10:31:38.685Z,2,incoming,single,part of AA-S05 321.50 SYR 35/15,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",218,Syrian Arab Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary; Primary,"Germany, Government of; United Nations High Commissioner for Refugees",Other; Other,2016-04-19T14:37:00.000Z; 2016-04-19T14:37:00.000Z,,5518642.50064709,5.51864250064709,0.990185720375847,Syrian Arab Republic,SYR,Governments,FALSE,Germany,DEU,2018
141530,5668934,2018,"",financial,2018-06-05T04:25:33.317Z,2018-05-30T00:00:00Z,2016-05-26T00:00:00Z,Unearmarked Unallocated Funds [OCT 5216],unearmarked,0.882,2016-05-04T00:00:00Z,Standard,Unearmarked,TRUE,5e+06,EUR,Traditional aid,,paid,2018-11-19T15:14:17.922Z,2,incoming,single,[OCT 5216];[GE/PA 097/2016],157,Netherlands,single,"","","",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-06-05T00:00:00.000Z,,5816733.19261814,5.81673319261814,0.97459068729408,"",,Governments,FALSE,Netherlands,NLD,2018
141704,3639010,2018,"",financial,2018-07-03T04:25:23.793Z,2018-06-29T00:00:00Z,2016-05-20T00:00:00Z,Myanmar - ERF - (HMSF). OCT 5225,"",0.687,2016-05-10T00:00:00Z,Standard,"",TRUE,2500000,GBP,Traditional aid,,paid,2018-07-03T08:55:45.521Z,3,incoming,single,OCT 5225,236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8017,Myanmar Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",153,Myanmar,single,"","","","","","","","","","","","","",655,Myanmar Interim Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-07-03T00:00:00.000Z,,3812307.97582399,3.81230797582399,0.954542503668913,Myanmar,MMR,Governments,FALSE,United Kingdom,GBR,2018
142046,51921,2018,"",financial,2016-05-13T14:40:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,Small Action HA: Central America (7F-00242.13),"",0.963,2016-05-13T14:40:00Z,Standard,"",TRUE,50000,CHF,Traditional aid,,commitment,2016-05-13T14:40:00Z,1,incoming,single,7F-00242.13,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,2,Early Recovery,single,"","","","","","","","","",39,2018,single,"","","","","","","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-05-13T14:40:00.000Z,,55069.6881737971,0.0550696881737971,0.942823569949043,"",,Governments,FALSE,Switzerland,CHE,2018
142141,207684,2016,"",financial,2016-05-18T12:20:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,Ghassan Kanafani Cultural Foundation(GKCF) Support to Centers in Palestine Refugee Camps (7F-09569.01),"",0.963,2016-05-18T12:20:00Z,Standard,"",TRUE,2e+05,CHF,Traditional aid,,commitment,2016-05-18T12:24:00Z,1,incoming,single,7F-09569.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,3,Education,single,"","","","","","","","","",39,2018,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-05-18T12:20:00.000Z,,220278.752695189,0.220278752695188,0.942823569949043,Lebanon,LBN,Governments,FALSE,Switzerland,CHE,2018
142146,1064874,2016,"",financial,2016-05-18T12:33:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,"Direct Action, Bekaa Valley (7F-09459.01.02/03/04)","",0.963,2016-05-18T12:33:00Z,Standard,"",TRUE,1025474,CHF,Traditional aid,,commitment,2016-05-18T12:33:00Z,1,incoming,single,7F-09459.01.02/03/04,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,36,2016,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","","","","","","","",39,2018,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-05-18T12:33:00.000Z,,1129452.03529177,1.12945203529177,0.942823569949043,Lebanon,LBN,Governments,FALSE,Switzerland,CHE,2018
143018,295488,2018,"",financial,2016-06-06T17:12:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,"(Jordan):  School Rehab, Syrian Children through local NGOs (7F-08097.04)","",0.969,2016-06-06T17:12:00Z,Standard,"",TRUE,286328,CHF,Traditional aid,,commitment,2016-06-06T17:12:00Z,1,incoming,single,7F-08097.04,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,3,Education,single,"","","","","","","","","",39,2018,single,"","","",114,Jordan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Switzerland, Government of",Other,2016-06-06T17:12:00.000Z,,313407.523335432,0.313407523335432,0.942823569949043,Jordan,JOR,Governments,FALSE,Switzerland,CHE,2018
143046,136518,2018,"",financial,2016-06-07T10:32:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,"(Myanmar): Acess to Civil Documentation, Protection and Access (7F-08798.04)","",0.969,2016-06-07T00:00:00Z,Standard,"",TRUE,132286,CHF,Traditional aid,,commitment,2018-05-02T13:30:23.580Z,1,incoming,single,7F-08798.04,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10,Protection,single,"","","",2178,Norwegian Refugee Council,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",153,Myanmar,single,"","","",4209,Protection,single,"","","","","","","",655,Myanmar Interim Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-06-07T00:00:00.000Z,,144796.974058867,0.144796974058867,0.942823569949043,Myanmar,MMR,Governments,FALSE,Switzerland,CHE,2018
143062,78431,2018,"",financial,2016-06-07T11:02:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,"(Myanmar): Promote and support an environment conducive for durable solutions in Rakhine State, Protection and Access (7F-09566.01)","",0.969,2016-06-07T00:00:00Z,Standard,"",TRUE,76000,CHF,Traditional aid,,commitment,2018-05-02T13:31:18.741Z,1,incoming,single,7F-09566.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10,Protection,single,"","","",5298,Danish Refugee Council,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",153,Myanmar,single,"","","",4209,Protection,single,"","","","","","","",655,Myanmar Interim Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-06-07T00:00:00.000Z,,83187.3560439722,0.0831873560439722,0.942823569949043,Myanmar,MMR,Governments,FALSE,Switzerland,CHE,2018
143574,316456,2018,"",financial,2016-06-14T17:46:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,"Long-term educational, protection and life-saving support (part of 7F-09346.01 [2015 to 2018] 2018 portion)","",0.948,2016-06-14T17:46:00Z,Standard,"",TRUE,3e+05,CHF,Traditional aid,,commitment,2016-06-14T17:46:00Z,1,incoming,single,part of 7F-09346.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","","","","","","","",39,2018,single,"","","",218,Syrian Arab Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Switzerland, Government of",Other,2016-06-14T17:46:00.000Z,,335647.103112944,0.335647103112944,0.942823569949043,Syrian Arab Republic,SYR,Governments,FALSE,Switzerland,CHE,2018
143729,153093,2018,"",financial,2016-06-16T12:27:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,"Lebanon - Tdh, Protection of the Most Vulnerable Children Affected by the Syria crisis in South Lebanon (part of 7F-09383.01[2015 to 2018] - 2018 portion )","",0.97,2016-06-16T00:00:00Z,Standard,"",TRUE,148500,CHF,Traditional aid,,commitment,2018-03-08T12:19:50.147Z,1,incoming,single,part of 7F-09383.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26479,Multi-sector,single,"","","",8487,Terre des Hommes - Italy,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","",4243,Multi-sector,single,"","","",,,,,658,Syrian Arab Republic regional refugee and resilience plan (3RP) 2018,single,,,,,56053,Lebanon,single,,,,SRRP-18/MS/125911/6405,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Switzerland, Government of",Other,2016-06-16T00:00:00.000Z,,162377.145501649,0.162377145501649,0.942823569949043,Lebanon,LBN,Governments,FALSE,Switzerland,CHE,2018
143754,41625,2018,"",financial,2016-06-16T15:10:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,Enhancing advocacy and coordination capacity of AIDA in oPt (part of 7F-08637.03 [2016 to 2018] - 2018 portion).,"",0.997,2016-06-16T15:10:00Z,Standard,"",TRUE,41500,CHF,Traditional aid,,commitment,2016-06-16T15:10:00Z,1,incoming,single,part of 7F-08637.03,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",6089,International Development Association,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",171,Occupied Palestinian Territory,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-06-16T15:10:00.000Z,,44149.2993246337,0.0441492993246337,0.942823569949043,Occupied Palestinian Territory,,Governments,FALSE,Switzerland,CHE,2018
144302,635452,2018,"",financial,2018-05-17T04:25:34.334Z,2018-02-16T00:00:00Z,2018-02-16T00:00:00Z,(Philippines) Enhancing resilience and the capability to adapt to the effects of climate change in Luzon andVisayas (AA-S05 321.50 PHL 03/16),"",0.897,2016-06-24T00:00:00Z,Standard,"",TRUE,570000,EUR,Traditional aid,,commitment,2018-05-31T11:09:09.490Z,3,incoming,single,AA-S05 321.50 PHL 03/16,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480; 4,Coordination and support services; Emergency Shelter and NFI,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,3790,HelpAge International,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",176,Philippines,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-05-16T00:00:00.000Z,,641750.317060521,0.641750317060521,0.990185720375847,Philippines,PHL,Governments,FALSE,Germany,DEU,2018
144940,64755,2018,"",financial,2016-07-13T14:20:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,"Myanmar: Strenthening Community Resilience to Natural Hazards (DRR), Rakhine State 2018  (part of 7F-09567.01)","",0.992,2016-07-13T00:00:00Z,Standard,"",TRUE,64237,CHF,Traditional aid,,commitment,2018-05-02T13:33:59.389Z,1,incoming,single,part of 7F-09567.01,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8516,Acción Contra el Hambre - Spain,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",153,Myanmar,single,"","","","","","","","","","","","","",655,Myanmar Interim Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-07-13T00:00:00.000Z,,68681.9910574571,0.0686819910574571,0.942823569949043,Myanmar,MMR,Governments,FALSE,Switzerland,CHE,2018
145022,221774,2018,"",financial,2016-07-14T10:53:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,"Jordan: Global Credit, Emergency Relief (2018 portion, part of 7F-06833.06)","",0.992,2016-07-14T10:53:00Z,Standard,"",TRUE,220000,CHF,Traditional aid,,commitment,2016-07-14T10:53:00Z,1,incoming,single,part of 7F-06833.06,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","","","","","","","",39,2018,single,"","","",114,Jordan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-07-14T10:53:00.000Z,,235223.224226338,0.235223224226338,0.942823569949043,Jordan,JOR,Governments,FALSE,Switzerland,CHE,2018
145029,30242,2018,"",financial,2016-07-14T11:53:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,"Morocco: ALCS (Association de Lutte Contre le Sida
) Migration Generally (2018 portion, part of 7F-09064.02)","",0.992,2016-07-14T11:53:00Z,Standard,"",TRUE,30000,CHF,Traditional aid,,commitment,2016-07-14T11:53:00Z,1,incoming,single,part of 7F-09064.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7,Health,single,"","","","","","","","","",39,2018,single,"","","",151,Morocco,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-07-14T11:53:00.000Z,,32075.9906348486,0.0320759906348486,0.942823569949043,Morocco,MAR,Governments,FALSE,Switzerland,CHE,2018
145033,75605,2018,"",financial,2016-07-14T12:08:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,"Tunisia: Plateforme d'assistance,  Migration Generally (2018 portion, part of 7F-08929.02)","",0.992,2016-07-14T12:08:00Z,Standard,"",TRUE,75000,CHF,Traditional aid,,commitment,2016-07-14T12:08:00Z,1,incoming,single,part of 7F-08929.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","","","","","","","",39,2018,single,"","","",228,Tunisia,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-07-14T12:08:00.000Z,,80189.9765871214,0.0801899765871214,0.942823569949043,Tunisia,TUN,Governments,FALSE,Switzerland,CHE,2018
145035,806452,2018,"",financial,2016-07-14T12:22:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,"Kenya: Promoting Life Skills and Livelihoods in Kukuma Refugee Camp, Kenya (2018 portion, part of 7F-08201.02)","",0.992,2016-07-14T12:22:00Z,Standard,"",TRUE,8e+05,CHF,Traditional aid,,commitment,2016-07-14T12:22:00Z,1,incoming,single,part of 7F-08201.02,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26479,Multi-sector,single,"","","",5318,Swisscontact,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",116,Kenya,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Switzerland, Government of",Other,2016-07-14T12:22:00.000Z,,855358.336070858,0.855358336070858,0.942823569949043,Kenya,KEN,Governments,FALSE,Switzerland,CHE,2018
